DATE,BOOK,EVENT_TYPE,NUMBER,MAIN ITEM,PROJECT,TRANSACTION,VENDOR,CODE,EXPLANATION,AMOUNT, UNIT_PRICE , TOTAL_AMOUNT , ,,
12/4/2018,NKASA-A,IN,,GENERAL EXPENSES,SPDH,PAYBACK,AKTAS,,PAYBACK FOR PANDA FUEL USAGE,1, € 417.00 , € 417.00 , € 417.00 ,,
12/4/2018,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,OUTGOING TRANSFER FEE,1, € 1.20 , € 1.20 ,-€ 1.20 ,,
12/4/2018,EB,EXP,,FIXTURE,SPDH,OTHERS,,,REFRIGIRATOR FOR NEW HQ-ELECTROHOLIC,1, € 192.90 , € 192.90 ,-€ 192.90 ,,
12/4/2018,NKASA-A,EXP,,GENERAL EXPENSES,SPDH,SALARY,AKTAS,,OCTOBER 27 EURO,1, € 27.00 , € 27.00 ,-€ 27.00 ,,
12/4/2018,EB,EXP,,FIXTURE,SPDH,OTHERS,,,TELEPHONY CENTRAL FOR NEW HQ-TECHNOSOLUTION,1, € 620.00 , € 620.00 ,-€ 620.00 ,,
12/4/2018,NKASA-A,EXP,,GENERAL EXPENSES,SPDH,SALARY,AKTAS,,AKTAS SALARY FOR NOVEMBER,1," € 1,258.00 "," € 1,258.00 ","-€ 1,258.00 ",,
12/4/2018,NKASA-A,EXP,,GENERAL EXPENSES,SPDH,LEASE,BA,,OKEANIDON 3 LEASE EXPENSE OCTOBER AND NOVEMBER,1," € 2,000.00 "," € 2,000.00 ","-€ 2,000.00 ",,
12/4/2018,NKASA-A,OUT,,CONSTRUCTION,UNASSIGNED,GRATUS PM,FLIGHT TICKETS,,FLIGHT TICKETS FOR AYAZOGLU AND AYDIN / MSM PAID VIA CARD WE PAID IN CASH TO HIM,1, € 478.00 , € 478.00 ,-€ 478.00 ,,
12/4/2018,EB,OUT,,PLOT,ATHINON,PLOT PAYMENT,TSOUGRANI,,ATHINON 89 ADVANCE PAYMENT,1," € 5,000.00 "," € 5,000.00 ","-€ 5,000.00 ",,
12/4/2018,NKASA-A,OUT,,GENERAL EXPENSES,SPDH,TRANSPORT,,,RECEIPTS ARE IN AN ENVELOPE / FUEL AND PARKING FOR PANDA,1, € 882.00 , € 882.00 ,-€ 882.00 ,,
12/5/2018,NKASA-A,EXP,,GENERAL EXPENSES,SPDH,SALES & MARKETING,,,STURDIOUS CATALOGUES PRINTED - HUSEYIN BELIR,1," € 1,550.00 "," € 1,550.00 ","-€ 1,550.00 ",,
12/5/2018,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,OUTGOING TRANSFER FEE,1, € 1.20 , € 1.20 ,-€ 1.20 ,,
12/5/2018,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,OUTGOING TRANSFER FEE,1, € 1.20 , € 1.20 ,-€ 1.20 ,,
12/5/2018,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,OUTGOING TRANSFER FEE,1, € 1.20 , € 1.20 ,-€ 1.20 ,,
12/5/2018,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,OUTGOING TRANSFER FEE,1, € 1.20 , € 1.20 ,-€ 1.20 ,,
12/5/2018,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,OUTGOING TRANSFER FEE,1, € 1.20 , € 1.20 ,-€ 1.20 ,,
12/5/2018,EB,OUT,,CONSTRUCTION,IPSILANTOU,POOL,ALPHA POOLS,,PAPAEFSTATHIOU ALEXANDROS,1," € 1,860.00 "," € 1,860.00 ","-€ 1,860.00 ",,
12/5/2018,EB,OUT,,CONSTRUCTION,DELIGIANNAKI,POOL,ALPHA POOLS,,PAPAEFSTATHIOU ALEXANDROS,1," € 1,240.00 "," € 1,240.00 ","-€ 1,240.00 ",,
12/5/2018,NKASA-A,EXP,,GENERAL EXPENSES,SPDH,SALES & MARKETING,,,OTHER-HUSEYIN BELIR,1, € 60.00 , € 60.00 ,-€ 60.00 ,,
12/5/2018,NKASA-A,EXP,,GENERAL EXPENSES,SPDH,SALES & MARKETING,,,GUIDANCE IN CHINA EXHIBITION FOR BESKOS 4 DAYS,1, € 600.00 , € 600.00 ,-€ 600.00 ,,
12/5/2018,INVENTORY,INV_IN,8840,CONSTRUCTION,DELIGIANNAKI,CONCRETE,INTERBETON,P1,PUMP 33-36M,20.5, € 4.00 , € 82.00 , € 82.00 ,,
12/5/2018,INVENTORY,INV_IN,8840,CONSTRUCTION,DELIGIANNAKI,CONCRETE,INTERBETON,SK106696,"C20/25 XC1, S2, 31.5, CLO.40",3, € 45.80 , € 137.40 , € 137.40 ,,
12/5/2018,NKASA-A,EXP,,GENERAL EXPENSES,SPDH,SALES & MARKETING,,,"SHANGHAI TRIP, 300 E FOR HOTEL, 4*100=400 E FOR EXPENSES",1, € 700.00 , € 700.00 ,-€ 700.00 ,,
12/5/2018,EB,OUT,,CONSTRUCTION,DELIGIANNAKI,CHEMICAL TOILET,GLAROS,,PAYMENT,1, € 68.20 , € 68.20 ,-€ 68.20 ,,
12/5/2018,EB,OUT,,CONSTRUCTION,IPSILANTOU,CHEMICAL TOILET,GLAROS,,PAYMENT,1, € 68.20 , € 68.20 ,-€ 68.20 ,,
12/5/2018,EB,OUT,566,CONSTRUCTION,IPSILANTOU,VAT,KAPOGIANNI,,PAYMENT INVOICE 566-KAPOGIANNI,1, € 260.40 , € 260.40 ,-€ 260.40 ,,
12/5/2018,EB,OUT,,CONSTRUCTION,DELIGIANNAKI,INSPECTION,KAPOGIANNI,,PAYMENT INVOICE 568,1, € 173.60 , € 173.60 ,-€ 173.60 ,,
12/5/2018,EB,EXP,,GENERAL EXPENSES,SPDH,VEHICLE EXPENSES,TAX OFFICE,,ITX4143 CIRCULATION TAX,1, € 107.80 , € 107.80 ,-€ 107.80 ,,
12/5/2018,EB,OUT,,INTERBOOK,SPDH TO SPDH,,,,FROM EB TO NKASA-A - NEVRA,1," € 2,844.90 "," € 2,844.90 ","-€ 2,844.90 ",,
12/5/2018,NKASA-A,OUT,,CONSTRUCTION,DELIGIANNAKI,UTILITY,EYDAP,,WATER BILL OF NEIGHBOR KAFANTARIS PARASKEVAS,1, € 642.00 , € 642.00 ,-€ 642.00 ,,
12/5/2018,EB,OUT,,CONSTRUCTION,KEKROPOS,BUILDING MATTERIALS,SPIRIDAKIS,,TBD,1, € 219.48 , € 219.48 ,-€ 219.48 ,,
12/5/2018,EB,OUT,,CONSTRUCTION,DELIGIANNAKI,BUILDING MATTERIALS,SPIRIDAKIS,,PAYMENT,1," € 1,916.42 "," € 1,916.42 ","-€ 1,916.42 ",,
12/5/2018,EB,OUT,,CONSTRUCTION,TBD,VAT,,,10/12/18 IMPORTING VAT ,1," € 3,488.94 "," € 3,488.94 ","-€ 3,488.94 ",,
12/5/2018,NKASA-A,EXP,,GENERAL EXPENSES,SPDH,SALES & MARKETING,,,"SHANGHAI EXH., PROMOTIONAL MATERILAS TRANSFER FROM TR TO CHINA",1, € 90.00 , € 90.00 ,-€ 90.00 ,,
12/6/2018,NKASA-A,EXP,,GENERAL EXPENSES,SPDH,OTHERS,,,ENTERTAINMENT COST DURING APPOINTMENT-KAZARTE,1, € 6.50 , € 6.50 ,-€ 6.50 ,,
12/6/2018,BP-BA,OUT,,GENERAL EXPENSES,SPDH,BANKING FEES,BP,,MONTHLY FEE,1, € 0.54 , € 0.54 ,-€ 0.54 ,,
07/12/2018,INVENTORY,INV_IN,11/1/2018,CONSTRUCTION,DELIGIANNAKI,BRICK WORKS,ALVERTIS,,LABOR COST SINGLE ORTHODROMICK WALL,547.27, € 2.50 ," € 1,368.18 "," € 1,368.18 ",,
07/12/2018,INVENTORY,INV_IN,11/1/2018,CONSTRUCTION,DELIGIANNAKI,BRICK WORKS,ALVERTIS,,LABOR COST DOUBLE ORTHODROMICK WALL,540.73, € 5.00 ," € 2,703.65 "," € 2,703.65 ",,
07/12/2018,INVENTORY,INV_IN,11/1/2018,CONSTRUCTION,DELIGIANNAKI,BRICK WORKS,ALVERTIS,,LABOR COST OF SINGLE TIE,342.68, € 2.70 , € 925.24 , € 925.24 ,,
07/12/2018,INVENTORY,INV_IN,11/1/2018,CONSTRUCTION,DELIGIANNAKI,BRICK WORKS,ALVERTIS,,LABOR COST OF BOUBLE TIE,337.89, € 2.70 , € 912.30 , € 912.30 ,,
12/7/2018,BRD-S BV,IN,,LOAN,S BV TO FB,PAYBACK,FB,,AKPOL TO S BV,1," € 125,000.00 "," € 125,000.00 "," € 125,000.00 ",,
12/7/2018,INVENTORY,INV_IN,01/12/2018 – 07/12/2018,CONSTRUCTION,DELIGIANNAKI,CONCRETE CONTRACTOR,KARAMOLENGOS,,Steel forming and installation,4330, € 0.11 , € 476.30 , € 476.30 ,,
12/7/2018,INVENTORY,INV_IN,01/12/2018 – 07/12/2018,CONSTRUCTION,DELIGIANNAKI,CONCRETE CONTRACTOR,KARAMOLENGOS,,Labor cost concrete,20.5, € 42.00 , € 861.00 , € 861.00 ,,
12/7/2018,INVENTORY,INV_IN,105840,GENERAL EXPENSES,NEW HQ,RENOVATION,KOURTIS,,TRANSFER,1, € 8.00 , € 8.00 , € 8.00 ,,
12/7/2018,INVENTORY,INV_IN,43064,GENERAL EXPENSES,NEW HQ,RENOVATION,KOURTIS,4123,MAPEI - KERAFLEX MAXI S1 WHITE H,92, € 0.44 , € 40.85 , € 40.85 ,,
07/12/2018,INVENTORY,INV_IN,43064,GENERAL EXPENSES,NEW HQ,VAT,KOURTIS,,VAT,1, € 9.80 , € 9.80 , € 9.80 ,,
12/7/2018,INVENTORY,INV_IN,105840,GENERAL EXPENSES,NEW HQ,RENOVATION,KOURTIS,4123,MAPEI - KERAFLEX MAXI S1 WHITE H,92, € 0.44 , € 40.85 , € 40.85 ,,
12/7/2018,INVENTORY,INV_IN,105840,GENERAL EXPENSES,NEW HQ,RENOVATION,KOURTIS,221,GYPSOSANIDA GKB 12.5MM 2.5M,9, € 1.67 , € 14.99 , € 14.99 ,,
12/7/2018,NKASA-A,EXP,,GENERAL EXPENSES,SPDH,ACC. SERVICES,MAMALOUKOS,,MAMALOUKOS ACC FEE NOVEMBER,1, € 500.00 , € 500.00 ,-€ 500.00 ,,
12/7/2018,EB,EXP,,GENERAL EXPENSES,SPDH,LICENCE FEES,MICROSOFT,,MAIL ACCOUNTS,1, € 29.69 , € 29.69 ,-€ 29.69 ,,
12/7/2018,NKASA-A,EXP,,CONSTRUCTION,DELIGIANNAKI,IKA,IKA,,"IKA PENALTY PAID BY MAMALOUKOS, WE PAID TO HIM",1, € 27.00 , € 27.00 ,-€ 27.00 ,,
12/7/2018,NKASA-A,EXP,,CONSTRUCTION,IPSILANTOU,IKA,IKA,,"IKA PENALTY PAID BY MAMALOUKOS, WE PAID TO HIM",1, € 24.00 , € 24.00 ,-€ 24.00 ,,
07/12/2018,INVENTORY,INV_IN,105840,GENERAL EXPENSES,NEW HQ,VAT,KOURTIS,,VAT,1, € 15.32 , € 15.32 , € 15.32 ,,
12/8/2018,NKASA-A,OUT,,GENERAL EXPENSES,SPDH,OTHERS,,,KASA AÇIĞI,1, € 18.00 , € 18.00 ,-€ 18.00 ,,
12/10/2018,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,FEE FOR GUARANTEE CHECK ΠΡΟΜΗΘΕΙΑ Ε/Ε5702/8002037303,1, € 45.00 , € 45.00 ,-€ 45.00 ,,
12/10/2018,EB,EXP,,GENERAL EXPENSES,SPDH,SALES & MARKETING,,,CUSTOM BROKER PAYMENT FOR IMPORT OF SHOWROOM MATERIALS/KARADIMAS-VORKOLAS-HALKIDIS,1, € 332.92 , € 332.92 ,-€ 332.92 ,,
12/10/2018,INVENTORY,INV_IN,31623,GENERAL EXPENSES,NEW HQ,RENOVATION,KOURTIS,7954,SPATOULA PLAKIDION 13*29*1.5,1, € 3.65 , € 3.65 , € 3.65 ,,
12/10/2018,INVENTORY,INV_IN,31623,GENERAL EXPENSES,NEW HQ,RENOVATION,KOURTIS,9398,SIKACERAM - CLEANGROUT WHITE 5KG,1, € 4.84 , € 4.84 , € 4.84 ,,
12/10/2018,INVENTORY,INV_IN,31623,GENERAL EXPENSES,NEW HQ,RENOVATION,KOURTIS,9395,SIKACERAM - CLEANGROUT MANHATTAN,1, € 4.84 , € 4.84 , € 4.84 ,,
12/10/2018,INVENTORY,INV_IN,31623,GENERAL EXPENSES,NEW HQ,RENOVATION,KOURTIS,9396,SIKACERAM - CLEANGROUT ASH 5KG,1, € 4.84 , € 4.84 , € 4.84 ,,
12/10/2018,BRD-SH,IN,,LOAN,S BV TO SPDH,LOAN TRANSFER,SPDH,,BRD-S BV,1," € 125,000.00 "," € 125,000.00 "," € 125,000.00 ",,
12/10/2018,BRD-SH,OUT,,GENERAL EXPENSES,SPDH,BANKING FEES,BRD,,OUTGOING TRANSFER FEE,1, € 37.50 , € 37.50 ,-€ 37.50 ,,
12/10/2018,BRD-S BV,OUT,,LOAN,S BV TO SPDH,LOAN TRANSFER,SPDH,,TRANSFER TO BRD-SH,1," € 125,000.00 "," € 125,000.00 ","-€ 125,000.00 ",,
12/10/2018,BRD-SH,OUT,,INTERBOOK,SPDH TO SPDH,,,,EUROBANK STURDIOUS HELLAS,1," € 25,000.00 "," € 25,000.00 ","-€ 25,000.00 ",,
10/12/2018,INVENTORY,INV_IN,31623,GENERAL EXPENSES,NEW HQ,VAT,KOURTIS,,VAT,1, € 4.36 , € 4.36 , € 4.36 ,,
10/12/2018,INVENTORY,INV_IN,,GENERAL EXPENSES,SPDH,SALES & MARKETING,,,CUSTOM BROKER PAYMENT FOR IMPORT OF SHOWROOM MATERIALS,1, € 332.92 , € 332.92 , € 332.92 ,,
12/11/2018,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,OUTGOING TRANSFER FEE,1, € 0.55 , € 0.55 ,-€ 0.55 ,,
12/11/2018,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,INCOMING TRANSFER FEE,1, € 5.00 , € 5.00 ,-€ 5.00 ,,
12/11/2018,NKASA-A,EXP,,FIXTURE,SPDH,OTHERS,,,INSIDE PLANTS FRO NEW HQ + 10 EURO TIPS-PARADISE PLANTS,1, € 770.00 , € 770.00 ,-€ 770.00 ,,
12/11/2018,EB,IN,,INTERBOOK,SPDH TO SPDH,,,,FROM BRD-SH,1," € 25,000.00 "," € 25,000.00 "," € 25,000.00 ",,
12/11/2018,EB,OUT,34,GENERAL EXPENSES,SPDH,WITHHOLDING TAX,BESKOS,,WITHHOLDING TAX OF INVOICE 34,1, € 576.92 , € 576.92 ,-€ 576.92 ,,
12/11/2018,EB,OUT,,GENERAL EXPENSES,SPDH,MEMBERSHIP&OFFICIAL FEES,CoC,,ΠΛΗΡΩΜΗ ΚΕΝΤ-00300000068598364,1, € 10.00 , € 10.00 ,-€ 10.00 ,,
12/11/2018,NKASA-A,OUT,,FIXTURE,SPDH,OTHERS,,,OUTSIDE PARK SIGNS FOR NEW HQ,1, € 50.00 , € 50.00 ,-€ 50.00 ,,
12/12/2018,INVENTORY,INV_IN,69946,CONSTRUCTION,IPSILANTOU,VAT,TRIGONIS,,VAT,1, € 53.91 , € 53.91 , € 53.91 ,,
12/12/2018,EB,OUT,,CONSTRUCTION,IPSILANTOU,UTILITY,DEI,,ELECTRIC BILL IPSILANTOU - Δ.Ε.Η.-614451604019,1, € 468.00 , € 468.00 ,-€ 468.00 ,,
12/12/2018,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,OUTGOING TRANSFER FEE,1, € 0.30 , € 0.30 ,-€ 0.30 ,,
12/12/2018,EB,IN,,FIXTURE,SPDH,STATIONARY,,,CARD USAGE POINTS PAYBACK / IN PLAISIO STORE,1, € 58.74 , € 58.74 , € 58.74 ,,
12/12/2018,NKASA-A,IN,,CP,,,FB,,BA DAN EMANET,1," € 13,744.35 "," € 13,744.35 "," € 13,744.35 ",,
12/12/2018,NKASA-A,OUT,,CONSTRUCTION,IPSILANTOU,CONCRETE CONTRACTOR,GERONTAKIS,,GERONTAKIS PROGRESS PAYMENT,1," € 1,500.00 "," € 1,500.00 ","-€ 1,500.00 ",,
12/12/2018,EB,EXP,,FIXTURE,SPDH,STATIONARY,,,MOUSEPAD. FOLDERS ETC-PLAISIO,1, € 54.83 , € 54.83 ,-€ 54.83 ,,
12/12/2018,EB,EXP,,FIXTURE,SPDH,STATIONARY,,,LAPTOP FOR VASILIKI AND POYRAZ-PLAISIO,2, € 369.00 , € 738.00 ,-€ 738.00 ,,
12/12/2018,EB,OUT,,CONSTRUCTION,DELIGIANNAKI,BRICKS,KOKKINOGENIS,,BRICKS PAYMENT,1," € 2,262.99 "," € 2,262.99 ","-€ 2,262.99 ",,
12/12/2018,INVENTORY,INV_IN,69946,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,2128138382,SIDIROSOLINES TETR. GALV. E/T 38X38,150, € 1.26 , € 188.90 , € 188.90 ,,
12/12/2018,INVENTORY,INV_IN,69946,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,7210202010,SIDIROS B500C ELOT 1421-3 F 10 E DIAMORFOMENO,60, € 0.56 , € 33.60 , € 33.60 ,,
12/12/2018,EB,OUT,,CONSTRUCTION,IPSILANTOU,BRICKS,KOKKINOGENIS,,BRICKS PAYMENT,1," € 2,398.04 "," € 2,398.04 ","-€ 2,398.04 ",,
12/12/2018,NKASA-A,OUT,,PLOT,THETIDOS,PLOT PAYMENT,KORONI,,THETIDOS 6 TAX DEBTS OF THE SELLER-ON BEHALF OF THE SELLER,1," € 13,744.35 "," € 13,744.35 ","-€ 13,744.35 ",,
12/12/2018,EB,OUT,,CONSTRUCTION,IPSILANTOU,BUILDING MATTERIALS,SPIRIDAKIS,,SPIRIDAKIS PAYMENT,1," € 2,477.52 "," € 2,477.52 ","-€ 2,477.52 ",,
12/12/2018,INVENTORY,INV_IN,13156,CONSTRUCTION,IPSILANTOU,BUILDING MATTERIALS,SPIRIDAKIS,TSIM0002,MAVRO TSIMENTO IRAKLI,5, € 5.10 , € 25.50 , € 25.50 ,,
12/12/2018,INVENTORY,INV_IN,13156,CONSTRUCTION,IPSILANTOU,BUILDING MATTERIALS,SPIRIDAKIS,ADR0011,GARMPILI SAKOS,1, € 21.00 , € 21.00 , € 21.00 ,,
12/12/2018,EB,OUT,,CONSTRUCTION,DELIGIANNAKI,BUILDING MATTERIALS,SPIRIDAKIS,,PAYMENT,1, € 213.59 , € 213.59 ,-€ 213.59 ,,
12/12/2018,INVENTORY,INV_IN,13156,CONSTRUCTION,IPSILANTOU,BUILDING MATTERIALS,SPIRIDAKIS,ADR0024,ASVESTOPOLTOS SAKOS,1, € 42.00 , € 42.00 , € 42.00 ,,
12/12/2018,INVENTORY,INV_IN,13156,CONSTRUCTION,IPSILANTOU,BUILDING MATTERIALS,SPIRIDAKIS,ADR0003,AMMOS MPETOU SAKOS,4, € 21.00 , € 84.00 , € 84.00 ,,
12/12/2018,INVENTORY,INV_IN,13156,CONSTRUCTION,IPSILANTOU,VAT,SPIRIDAKIS,,VAT,1, € 41.40 , € 41.40 , € 41.40 ,,
12/13/2018,BRD-S BV,IN,,LOAN,S BV TO FB,PAYBACK,FB,,AKPOL TO S BV,1," € 100,000.00 "," € 100,000.00 "," € 100,000.00 ",,
12/13/2018,EB,OUT,,CONSTRUCTION,UNASSIGNED,GRATUS PM,FLIGHT TICKETS,,CEMAL ÇINAR FLIGHT TICKET TO ISTANBUL,1, € 331.49 , € 331.49 ,-€ 331.49 ,,
12/13/2018,EB,OUT,,CONSTRUCTION,UNASSIGNED,GRATUS PM,FLIGHT TICKETS,,AYAZOGLU AND CEMAL ÇINAR FLIGHT TICKETS TO ATHENS,1, € 136.99 , € 136.99 ,-€ 136.99 ,,
12/13/2018,EB,OUT,,CONSTRUCTION,UNASSIGNED,GRATUS PM,FLIGHT TICKETS,,AYAZOGLI FLIGHT TICKET TO ISTANBUL,1, € 158.81 , € 158.81 ,-€ 158.81 ,,
12/13/2018,EB,OUT,,CONSTRUCTION,UNASSIGNED,GRATUS PM,FLIGHT TICKETS,,ALI TAMER INCELER FLIGHT TICKET,1, € 91.49 , € 91.49 ,-€ 91.49 ,,
12/14/2018,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,FEE FOR GUARANTEE CHECK ΠΡΟΜΗΘΕΙΑ Ε/Ε5702/8002037075,1, € 45.00 , € 45.00 ,-€ 45.00 ,,
12/14/2018,EB,OUT,,CONSTRUCTION,DELIGIANNAKI,CONCRETE,INTERBETON,,PAYMENT,1," € 2,265.03 "," € 2,265.03 ","-€ 2,265.03 ",,
12/14/2018,BRD-SH,IN,,LOAN,S BV TO SPDH,LOAN TRANSFER,SPDH,,BRD-S BV,1," € 100,000.00 "," € 100,000.00 "," € 100,000.00 ",,
12/14/2018,EB,OUT,,CONSTRUCTION,IPSILANTOU,CONCRETE,INTERBETON,,INTERBETON PAYMENT,1," € 5,342.99 "," € 5,342.99 ","-€ 5,342.99 ",,
12/14/2018,EB,OUT,,CONSTRUCTION,DELIGIANNAKI,INSULATION,KOURTIS,,PAYMENT,1," € 1,504.51 "," € 1,504.51 ","-€ 1,504.51 ",,
12/14/2018,BRD-S BV,OUT,,LOAN,S BV TO SPDH,LOAN TRANSFER,SPDH,,TRANSFER TO BRD-SH,1," € 100,000.00 "," € 100,000.00 ","-€ 100,000.00 ",,
12/15/2018,NKASA-A,EXP,,GENERAL EXPENSES,NEW HQ,,,,NEW HQ INSIDE AND OUTSIDE PAINTING/APOLLONOS,1," € 1,300.00 "," € 1,300.00 ","-€ 1,300.00 ",,
12/15/2018,NKASA-A,OUT,,CONSTRUCTION,UNASSIGNED,GRATUS PM,FLIGHT TICKETS,,FLIGHT TICKET / MSM BOUGHT WE PAID HIM IN CASH,1, € 85.00 , € 85.00 ,-€ 85.00 ,,
12/15/2018,NKASA-A,OUT,,GENERAL EXPENSES,SPDH,OTHERS,CLEANING ,,OKEANIDON 3 CLEANING ,1, € 30.00 , € 30.00 ,-€ 30.00 ,,
12/17/2018,EB,OUT,,CONSTRUCTION,DELIGIANNAKI,UTILITY,DEI,,ELECTRIC BILL DELIGIANNAKI Δ.Ε.Η.-614451656016,1, € 295.00 , € 295.00 ,-€ 295.00 ,,
12/17/2018,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,OUTGOING TRANSFER FEE,1, € 0.30 , € 0.30 ,-€ 0.30 ,,
12/17/2018,INVENTORY,INV_IN,13193,CONSTRUCTION,DELIGIANNAKI,BUILDING MATTERIALS,SPIRIDAKIS,ERGAT01,ERGATIKA - FORTOTIKA,1, € 20.00 , € 20.00 , € 20.00 ,,
12/17/2018,INVENTORY,INV_IN,13193,CONSTRUCTION,DELIGIANNAKI,BUILDING MATTERIALS,SPIRIDAKIS,KON207,ANTI - LIME 25KGR,6, € 6.75 , € 40.50 , € 40.50 ,,
12/17/2018,INVENTORY,INV_IN,13193,CONSTRUCTION,DELIGIANNAKI,BUILDING MATTERIALS,SPIRIDAKIS,ADR0003,AMMOS MPETOU SAKOS,1, € 21.00 , € 21.00 , € 21.00 ,,
12/17/2018,NKASA-A,OUT,,SALES & MARKETING,IPSILANTOU,SALES & MARKETING,ZARKATZIA,,IPSIALNTOU B1 FEE,1, € 325.00 , € 325.00 ,-€ 325.00 ,,
12/17/2018,NKASA-A,IN,,INTERBOOK,SPDH TO SPDH,,,,FROM EUROBANK - NEVRA,1," € 6,050.00 "," € 6,050.00 "," € 6,050.00 ",,
12/18/2018,INVENTORY,INV_IN,,CONSTRUCTION,ELPIDOS,VAT,GAVALAS,,18/12/18 FILERIS 2.000 EUROS INVOICE,1, € 480.00 , € 480.00 , € 480.00 ,,
12/18/2018,INVENTORY,INV_IN,646,CONSTRUCTION,DELIGIANNAKI,INSPECTION,KAPOGIANNI,,BRICKS TEST,1, € 70.00 , € 70.00 , € 70.00 ,,
12/18/2018,INVENTORY,INV_IN,644,CONSTRUCTION,IPSILANTOU,INSPECTION,KAPOGIANNI,,BRICKS TEST-KAPOGIANNI,1, € 210.00 , € 210.00 , € 210.00 ,,
12/18/2018,NKASA-A,EXP,,GENERAL EXPENSES,SPDH,OTHERS,,,NEW HQ SHOWROOM KITCHEN  INSTALLATION-NIKOS ATHANASIOU,1, € 360.00 , € 360.00 ,-€ 360.00 ,,
12/18/2018,NKASA-A,EXP,,GENERAL EXPENSES,SPDH,SALES & MARKETING,,,NEW HQ SHOWROOM TILES INSTALLATION-NIKOS TILES INSTALLER,1, € 350.00 , € 350.00 ,-€ 350.00 ,,
12/18/2018,NKASA-A,EXP,,GENERAL EXPENSES,SPDH,SALES & MARKETING,PACANI,,NEW HQ SHOWROOM ELECTRCAL JOBS,1, € 260.00 , € 260.00 ,-€ 260.00 ,,
12/18/2018,NKASA-A,EXP,,GENERAL EXPENSES,SPDH,MAINTENANCE,PACANI,,NEW HQ OFFICE ELECTRICAL JOBS,1, € 820.00 , € 820.00 ,-€ 820.00 ,,
12/18/2018,EB,IN,,GENERAL EXPENSES,SPDH,OTHERS,,,PLAISIO'DAN KDV IADESI AMA AYRINTILAR BULUNAMADI HENÜZ,1, € 142.84 , € 142.84 , € 142.84 ,,
12/18/2018,EB,IN,,INTERBOOK,SPDH TO SPDH,,,,FROM BRD-SH,1," € 50,000.00 "," € 50,000.00 "," € 50,000.00 ",,
12/18/2018,BRD-SH,OUT,,GENERAL EXPENSES,SPDH,BANKING FEES,BRD,,OUTGOING TRANSFER FEE,1, € 75.00 , € 75.00 ,-€ 75.00 ,,
12/18/2018,BRD-SH,OUT,,INTERBOOK,SPDH TO SPDH,,,,EUROBANK STURDIOUS HELLAS,1," € 50,000.00 "," € 50,000.00 ","-€ 50,000.00 ",,
12/18/2018,NKASA-A,OUT,,GENERAL EXPENSES,SPDH,MANAGEMENT,,,Yonetim,1," € 10,000.00 "," € 10,000.00 ","-€ 10,000.00 ",,
12/19/2018,EB,EXP,,CONSTRUCTION,KEKROPOS,LEGAL EXPENSES,AXA,,CONS. INS. FOR KEKROPOS,1," € 1,048.43 "," € 1,048.43 ","-€ 1,048.43 ",,
12/19/2018,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,OUTGOING TRANSFER FEE,1, € 1.20 , € 1.20 ,-€ 1.20 ,,
12/19/2018,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,INCOMING TRANSFER FEE,1, € 5.00 , € 5.00 ,-€ 5.00 ,,
12/19/2018,INVENTORY,INV_IN,13213,CONSTRUCTION,IPSILANTOU,BUILDING MATTERIALS,SPIRIDAKIS,TSIM0002,MAVRO TSIMENTO IRAKLI,10, € 5.10 , € 51.00 , € 51.00 ,,
12/19/2018,INVENTORY,INV_IN,13213,CONSTRUCTION,IPSILANTOU,BUILDING MATTERIALS,SPIRIDAKIS,TSIM0005,LEFKO TSIMENTO ( 25 KGR ),20, € 5.70 , € 114.00 , € 114.00 ,,
12/19/2018,INVENTORY,INV_IN,13213,CONSTRUCTION,IPSILANTOU,BUILDING MATTERIALS,SPIRIDAKIS,ADR0024,ASVESTOPOLTOS SAKOS,2, € 42.00 , € 84.00 , € 84.00 ,,
12/19/2018,INVENTORY,INV_IN,13213,CONSTRUCTION,IPSILANTOU,BUILDING MATTERIALS,SPIRIDAKIS,ADR0003,AMMOS MPETOU SAKOS,6, € 21.00 , € 126.00 , € 126.00 ,,
12/19/2018,INVENTORY,INV_IN,51719,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,2128138382,SIDIROSOLINES TETR. GALV. E/T 38X38,50, € 2.57 , € 128.50 , € 128.50 ,,
